"word","sentiment","Polarität"
"ruppigere",-0.0048,"negative"
"ruppigste",-0.0048,"negative"
"ruppigstes",-0.0048,"negative"
"ruppigem",-0.0048,"negative"
"ruppigeren",-0.0048,"negative"
"ruppigerem",-0.0048,"negative"
"ruppigster",-0.0048,"negative"
"ruppigen",-0.0048,"negative"
"ruppiges",-0.0048,"negative"
"ruppigstem",-0.0048,"negative"
"ruppigsten",-0.0048,"negative"
"ruppige",-0.0048,"negative"
"ruppiger",-0.0048,"negative"
"ruppigeres",-0.0048,"negative"
"ruppigerer",-0.0048,"negative"
"rutscht",-0.0048,"negative"
"rutschet",-0.0048,"negative"
"rutsche",-0.0048,"negative"
"rutschten",-0.0048,"negative"
"rutschte",-0.0048,"negative"
"rutschtest",-0.0048,"negative"
"rutschst",-0.0048,"negative"
"rutschtet",-0.0048,"negative"
"rutschest",-0.0048,"negative"
"gerutscht",-0.0048,"negative"
"rächtet",-0.3489,"negative"
"rächtest",-0.3489,"negative"
"räche",-0.3489,"negative"
"räch",-0.3489,"negative"
"rächten",-0.3489,"negative"
"rächst",-0.3489,"negative"
"rächet",-0.3489,"negative"
"rächte",-0.3489,"negative"
"gerächt",-0.3489,"negative"
"rächest",-0.3489,"negative"
"rückläufige",-0.0544,"negative"
"rückläufigem",-0.0544,"negative"
"rückläufigen",-0.0544,"negative"
"rückläufiger",-0.0544,"negative"
"rückläufiges",-0.0544,"negative"
"rückläufigere",-0.0544,"negative"
"rückläufigerem",-0.0544,"negative"
"rückläufigeren",-0.0544,"negative"
"rückläufigerer",-0.0544,"negative"
"rückläufigeres",-0.0544,"negative"
"rückläufigste",-0.0544,"negative"
"rückläufigstem",-0.0544,"negative"
"rückläufigsten",-0.0544,"negative"
"rückläufigster",-0.0544,"negative"
"rückläufigstes",-0.0544,"negative"
"rücksichtslosen",-0.4754,"negative"
"rücksichtslosem",-0.4754,"negative"
"rücksichtslosestes",-0.4754,"negative"
"rücksichtslose",-0.4754,"negative"
"rücksichtslosester",-0.4754,"negative"
"rücksichtsloserer",-0.4754,"negative"
"rücksichtsloseres",-0.4754,"negative"
"rücksichtslosestem",-0.4754,"negative"
"rücksichtslosesten",-0.4754,"negative"
"rücksichtsloserem",-0.4754,"negative"
"rücksichtsloseste",-0.4754,"negative"
"rücksichtsloseren",-0.4754,"negative"
"rücksichtslosere",-0.4754,"negative"
"rücksichtsloses",-0.4754,"negative"
"rücksichtsloser",-0.4754,"negative"
"rückständiger",-0.0048,"negative"
"rückständigerer",-0.0048,"negative"
"rückständiges",-0.0048,"negative"
"rückständigsten",-0.0048,"negative"
"rückständigerem",-0.0048,"negative"
"rückständigere",-0.0048,"negative"
"rückständigeren",-0.0048,"negative"
"rückständigstem",-0.0048,"negative"
"rückständige",-0.0048,"negative"
"rückständigster",-0.0048,"negative"
"rückständigste",-0.0048,"negative"
"rückständigen",-0.0048,"negative"
"rückständigeres",-0.0048,"negative"
"rückständigstes",-0.0048,"negative"
"rückständigem",-0.0048,"negative"
"rüdestes",-0.0048,"negative"
"rüdester",-0.0048,"negative"
"rüdestem",-0.0048,"negative"
"rüdesten",-0.0048,"negative"
"rüd",-0.0048,"negative"
"rüder",-0.0048,"negative"
"rüdere",-0.0048,"negative"
"rüdes",-0.0048,"negative"
"rüdeste",-0.0048,"negative"
"rüderem",-0.0048,"negative"
"rüderen",-0.0048,"negative"
"rüderes",-0.0048,"negative"
"rüderer",-0.0048,"negative"
"rüdem",-0.0048,"negative"
"rüden",-0.0048,"negative"
"sabotiert",-0.0048,"negative"
"sabotiertest",-0.0048,"negative"
"sabotiertet",-0.0048,"negative"
"sabotieret",-0.0048,"negative"
"sabotierten",-0.0048,"negative"
"sabotierst",-0.0048,"negative"
"sabotierte",-0.0048,"negative"
"sabotierest",-0.0048,"negative"
"sabotiere",-0.0048,"negative"
"sauerstem",-0.0048,"negative"
"sauerste",-0.0048,"negative"
"sauersten",-0.0048,"negative"
"saurere",-0.0048,"negative"
"sauren",-0.0048,"negative"
"saurem",-0.0048,"negative"
"sauerster",-0.0048,"negative"
"saurerer",-0.0048,"negative"
"sauerstes",-0.0048,"negative"
"saureres",-0.0048,"negative"
"saurer",-0.0048,"negative"
"saurerem",-0.0048,"negative"
"saures",-0.0048,"negative"
"saure",-0.0048,"negative"
"saureren",-0.0048,"negative"
"schadhaftem",-0.0048,"negative"
"schadhafteste",-0.0048,"negative"
"schadhaften",-0.0048,"negative"
"schadhaftere",-0.0048,"negative"
"schadhafteren",-0.0048,"negative"
"schadhafte",-0.0048,"negative"
"schadhafteres",-0.0048,"negative"
"schadhafter",-0.0048,"negative"
"schadhafterer",-0.0048,"negative"
"schadhafterem",-0.0048,"negative"
"schadhaftestem",-0.0048,"negative"
"schadhaftesten",-0.0048,"negative"
"schadhaftestes",-0.0048,"negative"
"schadhaftester",-0.0048,"negative"
"schadhaftes",-0.0048,"negative"
"schale",-0.0048,"negative"
"schalstem",-0.0048,"negative"
"schalsten",-0.0048,"negative"
"schaler",-0.0048,"negative"
"schalere",-0.0048,"negative"
"schales",-0.0048,"negative"
"schaleren",-0.0048,"negative"
"schalerem",-0.0048,"negative"
"schalen",-0.0048,"negative"
"schalster",-0.0048,"negative"
"schalem",-0.0048,"negative"
"schalerer",-0.0048,"negative"
"schalste",-0.0048,"negative"
"schalstes",-0.0048,"negative"
"schaleres",-0.0048,"negative"
"schamloser",-0.3332,"negative"
"schamloserem",-0.3332,"negative"
"schamlosestes",-0.3332,"negative"
"schamloseren",-0.3332,"negative"
"schamloses",-0.3332,"negative"
"schamloseres",-0.3332,"negative"
"schamlosere",-0.3332,"negative"
"schamloserer",-0.3332,"negative"
"schamlosesten",-0.3332,"negative"
"schamlosestem",-0.3332,"negative"
"schamlosen",-0.3332,"negative"
"schamlosem",-0.3332,"negative"
"schamlosester",-0.3332,"negative"
"schamlose",-0.3332,"negative"
"schamloseste",-0.3332,"negative"
"schauerlichsten",-0.0048,"negative"
"schauerlicher",-0.0048,"negative"
"schauerlicheres",-0.0048,"negative"
"schauerliches",-0.0048,"negative"
"schauerlichstem",-0.0048,"negative"
"schauerlicherer",-0.0048,"negative"
"schauerliche",-0.0048,"negative"
"schauerlicherem",-0.0048,"negative"
"schauerlicheren",-0.0048,"negative"
"schauerlichem",-0.0048,"negative"
"schauerlichster",-0.0048,"negative"
"schauerlichen",-0.0048,"negative"
"schauerlichstes",-0.0048,"negative"
"schauerlichste",-0.0048,"negative"
"schauerlichere",-0.0048,"negative"
"schaurigstes",-0.0048,"negative"
"schaurigster",-0.0048,"negative"
"schauriges",-0.0048,"negative"
"schauriger",-0.0048,"negative"
"schaurige",-0.0048,"negative"
"schaurigeres",-0.0048,"negative"
"schaurigerer",-0.0048,"negative"
"schaurigerem",-0.0048,"negative"
"schaurigste",-0.0048,"negative"
"schaurigeren",-0.0048,"negative"
"schaurigere",-0.0048,"negative"
"schaurigsten",-0.0048,"negative"
"schaurigem",-0.0048,"negative"
"schaurigen",-0.0048,"negative"
"schaurigstem",-0.0048,"negative"
"scheide",-0.0557,"negative"
"scheidest",-0.0557,"negative"
"scheidet",-0.0557,"negative"
"schied",-0.0557,"negative"
"schiedest",-0.0557,"negative"
"schiedst",-0.0557,"negative"
"schieden",-0.0557,"negative"
"schiedet",-0.0557,"negative"
"geschieden",-0.0557,"negative"
"schelte",-0.3143,"negative"
"schilst",-0.3143,"negative"
"schilt",-0.3143,"negative"
"scheltet",-0.3143,"negative"
"scheltest",-0.3143,"negative"
"schalt",-0.3143,"negative"
"schaltest",-0.3143,"negative"
"schaltst",-0.3143,"negative"
"schalten",-0.3143,"negative"
"schaltet",-0.3143,"negative"
"schölte",-0.3143,"negative"
"schöltest",-0.3143,"negative"
"schölten",-0.3143,"negative"
"schöltet",-0.3143,"negative"
"gescholten",-0.3143,"negative"
"scheussliche",-0.0048,"negative"
"scheusslichem",-0.0048,"negative"
"scheusslichen",-0.0048,"negative"
"scheusslicher",-0.0048,"negative"
"scheussliches",-0.0048,"negative"
"scheusslichere",-0.0048,"negative"
"scheusslicherem",-0.0048,"negative"
"scheusslicheren",-0.0048,"negative"
"scheusslicherer",-0.0048,"negative"
"scheusslicheres",-0.0048,"negative"
"scheusslichste",-0.0048,"negative"
"scheusslichstem",-0.0048,"negative"
"scheusslichsten",-0.0048,"negative"
"scheusslichster",-0.0048,"negative"
"scheusslichstes",-0.0048,"negative"
"scheußlicher",-0.1834,"negative"
"scheußlicheres",-0.1834,"negative"
"scheußliches",-0.1834,"negative"
"scheußlichem",-0.1834,"negative"
"scheußlicherer",-0.1834,"negative"
"scheußlichen",-0.1834,"negative"
"scheußlichster",-0.1834,"negative"
"scheußliche",-0.1834,"negative"
"scheußlichsten",-0.1834,"negative"
"scheußlichstem",-0.1834,"negative"
"scheußlichere",-0.1834,"negative"
"scheußlicheren",-0.1834,"negative"
"scheußlicherem",-0.1834,"negative"
"scheußlichstes",-0.1834,"negative"
"scheußlichste",-0.1834,"negative"
"schimmelige",-0.304,"negative"
"schimmeligem",-0.304,"negative"
"schimmeligen",-0.304,"negative"
"schimmeliger",-0.304,"negative"
"schimmeliges",-0.304,"negative"
"schimmeligere",-0.304,"negative"
"schimmeligerem",-0.304,"negative"
"schimmeligeren",-0.304,"negative"
"schimmeligerer",-0.304,"negative"
"schimmeligeres",-0.304,"negative"
"schimmeligste",-0.304,"negative"
"schimmeligstem",-0.304,"negative"
"schimmeligsten",-0.304,"negative"
"schimmeligster",-0.304,"negative"
"schimmeligstes",-0.304,"negative"
"schimmlige",-0.304,"negative"
"schimmligem",-0.304,"negative"
"schimmligen",-0.304,"negative"
"schimmliger",-0.304,"negative"
"schimmliges",-0.304,"negative"
"schimmligere",-0.304,"negative"
"schimmligerem",-0.304,"negative"
"schimmligeren",-0.304,"negative"
"schimmligerer",-0.304,"negative"
"schimmligeres",-0.304,"negative"
"schimmligste",-0.304,"negative"
"schimmligstem",-0.304,"negative"
"schimmligsten",-0.304,"negative"
"schimmligster",-0.304,"negative"
"schimmligstes",-0.304,"negative"
"schimpfende",-0.0048,"negative"
"schimpfendem",-0.0048,"negative"
"schimpfenden",-0.0048,"negative"
"schimpfender",-0.0048,"negative"
"schimpfendes",-0.0048,"negative"
"schimpfendere",-0.0048,"negative"
"schimpfenderem",-0.0048,"negative"
"schimpfenderen",-0.0048,"negative"
"schimpfenderer",-0.0048,"negative"
"schimpfenderes",-0.0048,"negative"
"schimpfendste",-0.0048,"negative"
"schimpfendstem",-0.0048,"negative"
"schimpfendsten",-0.0048,"negative"
"schimpfendster",-0.0048,"negative"
"schimpfendstes",-0.0048,"negative"
"schlaffem",-0.0472,"negative"
"schlaffen",-0.0472,"negative"
"schlaffste",-0.0472,"negative"
"schlaffes",-0.0472,"negative"
"schlaffer",-0.0472,"negative"
"schlaffstem",-0.0472,"negative"
"schlaffsten",-0.0472,"negative"
"schlaffe",-0.0472,"negative"
"schlafferer",-0.0472,"negative"
"schlafferem",-0.0472,"negative"
"schlafferen",-0.0472,"negative"
"schlaffstes",-0.0472,"negative"
"schlaffere",-0.0472,"negative"
"schlafferes",-0.0472,"negative"
"schlaffster",-0.0472,"negative"
"schlage",-0.0306,"negative"
"schlägst",-0.0306,"negative"
"schlägt",-0.0306,"negative"
"schlagt",-0.0306,"negative"
"schlagest",-0.0306,"negative"
"schlaget",-0.0306,"negative"
"schlug",-0.0306,"negative"
"schlugst",-0.0306,"negative"
"schlugen",-0.0306,"negative"
"schlugt",-0.0306,"negative"
"schlüge",-0.0306,"negative"
"schlügest",-0.0306,"negative"
"schlügst",-0.0306,"negative"
"schlügen",-0.0306,"negative"
"schlüget",-0.0306,"negative"
"schlügt",-0.0306,"negative"
"geschlagen",-0.0306,"negative"
"schlappstes",-0.0048,"negative"
"schlappster",-0.0048,"negative"
"schlappere",-0.0048,"negative"
"schlappsten",-0.0048,"negative"
"schlappstem",-0.0048,"negative"
"schlappe",-0.0048,"negative"
"schlapperen",-0.0048,"negative"
"schlapperem",-0.0048,"negative"
"schlappste",-0.0048,"negative"
"schlappem",-0.0048,"negative"
"schlappen",-0.0048,"negative"
"schlapperer",-0.0048,"negative"
"schlapperes",-0.0048,"negative"
"schlapper",-0.0048,"negative"
"schlappes",-0.0048,"negative"
"schlechtem",-0.7706,"negative"
"schlechten",-0.7706,"negative"
"schlechteste",-0.7706,"negative"
"schlechtes",-0.7706,"negative"
"schlechte",-0.7706,"negative"
"schlechter",-0.7706,"negative"
"schlechteren",-0.7706,"negative"
"schlechterem",-0.7706,"negative"
"schlechtesten",-0.7706,"negative"
"schlechtestem",-0.7706,"negative"
"schlechtere",-0.7706,"negative"
"schlechtester",-0.7706,"negative"
"schlechteres",-0.7706,"negative"
"schlechterer",-0.7706,"negative"
"schlechtestes",-0.7706,"negative"
"schleppendster",-0.0048,"negative"
"schleppende",-0.0048,"negative"
"schleppendstes",-0.0048,"negative"
"schleppenderes",-0.0048,"negative"
"schleppenderer",-0.0048,"negative"
"schleppendstem",-0.0048,"negative"
"schleppendsten",-0.0048,"negative"
"schleppenderem",-0.0048,"negative"
"schleppenderen",-0.0048,"negative"
"schleppendste",-0.0048,"negative"
"schleppendere",-0.0048,"negative"
"schleppendes",-0.0048,"negative"
"schleppender",-0.0048,"negative"
"schleppendem",-0.0048,"negative"
"schleppenden",-0.0048,"negative"
"schlichtes",-0.623,"negative"
"schlichtere",-0.623,"negative"
"schlichtem",-0.623,"negative"
"schlichten",-0.623,"negative"
"schlichterem",-0.623,"negative"
"schlichter",-0.623,"negative"
"schlichtesten",-0.623,"negative"
"schlichteres",-0.623,"negative"
"schlichte",-0.623,"negative"
"schlichterer",-0.623,"negative"
"schlichtestem",-0.623,"negative"
"schlichteren",-0.623,"negative"
"schlichtester",-0.623,"negative"
"schlichteste",-0.623,"negative"
"schlichtestes",-0.623,"negative"
"schließe",-0.211,"negative"
"schließt",-0.211,"negative"
"schließest",-0.211,"negative"
"schließet",-0.211,"negative"
"schloss",-0.211,"negative"
"schloß",-0.211,"negative"
"schlossest",-0.211,"negative"
"schlosst",-0.211,"negative"
"schloßt",-0.211,"negative"
"schlossen",-0.211,"negative"
"schlösse",-0.211,"negative"
"schlössest",-0.211,"negative"
"schlössen",-0.211,"negative"
"schlösset",-0.211,"negative"
"geschlossen",-0.211,"negative"
"schlimmste",-0.1705,"negative"
"schlimmstem",-0.1705,"negative"
"schlimmsten",-0.1705,"negative"
"schlimmes",-0.1705,"negative"
"schlimmerer",-0.1705,"negative"
"schlimmeren",-0.1705,"negative"
"schlimmerem",-0.1705,"negative"
"schlimmere",-0.1705,"negative"
"schlimmeres",-0.1705,"negative"
"schlimme",-0.1705,"negative"
"schlimmen",-0.1705,"negative"
"schlimmster",-0.1705,"negative"
"schlimmem",-0.1705,"negative"
"schlimmstes",-0.1705,"negative"
"schlotterige",-0.0048,"negative"
"schlotterigem",-0.0048,"negative"
"schlotterigen",-0.0048,"negative"
"schlotteriger",-0.0048,"negative"
"schlotteriges",-0.0048,"negative"
"schlotterigere",-0.0048,"negative"
"schlotterigerem",-0.0048,"negative"
"schlotterigeren",-0.0048,"negative"
"schlotterigerer",-0.0048,"negative"
"schlotterigeres",-0.0048,"negative"
"schlotterigste",-0.0048,"negative"
"schlotterigstem",-0.0048,"negative"
"schlotterigsten",-0.0048,"negative"
"schlotterigster",-0.0048,"negative"
"schlotterigstes",-0.0048,"negative"
"schlotterten",-0.0048,"negative"
"schlotterst",-0.0048,"negative"
"schlotterte",-0.0048,"negative"
"schlotteren",-0.0048,"negative"
"schlottert",-0.0048,"negative"
"geschlottert",-0.0048,"negative"
"schlottertest",-0.0048,"negative"
"schlottere",-0.0048,"negative"
"schlottertet",-0.0048,"negative"
"schmerzten",-0.3251,"negative"
"schmerztet",-0.3251,"negative"
"schmerzet",-0.3251,"negative"
"schmerztest",-0.3251,"negative"
"schmerzte",-0.3251,"negative"
"geschmerzt",-0.3251,"negative"
"schmerzt",-0.3251,"negative"
"schmerze",-0.3251,"negative"
"schmerzest",-0.3251,"negative"
"schmerzerfülltem",-0.0048,"negative"
"schmerzerfüllterer",-0.0048,"negative"
"schmerzerfüllten",-0.0048,"negative"
"schmerzerfülltes",-0.0048,"negative"
"schmerzerfüllter",-0.0048,"negative"
"schmerzerfüllteres",-0.0048,"negative"
"schmerzerfülltesten",-0.0048,"negative"
"schmerzerfüllterem",-0.0048,"negative"
"schmerzerfüllteren",-0.0048,"negative"
"schmerzerfüllteste",-0.0048,"negative"
"schmerzerfülltestem",-0.0048,"negative"
"schmerzerfülltester",-0.0048,"negative"
"schmerzerfülltestes",-0.0048,"negative"
"schmerzerfülltere",-0.0048,"negative"
"schmerzerfüllte",-0.0048,"negative"
"schmerzhaftestes",-0.3182,"negative"
"schmerzhaftester",-0.3182,"negative"
"schmerzhaftere",-0.3182,"negative"
"schmerzhaftesten",-0.3182,"negative"
"schmerzhafte",-0.3182,"negative"
"schmerzhafterem",-0.3182,"negative"
"schmerzhaften",-0.3182,"negative"
"schmerzhafteren",-0.3182,"negative"
"schmerzhaftes",-0.3182,"negative"
"schmerzhafter",-0.3182,"negative"
"schmerzhafteste",-0.3182,"negative"
"schmerzhaftestem",-0.3182,"negative"
"schmerzhafterer",-0.3182,"negative"
"schmerzhaftem",-0.3182,"negative"
"schmerzhafteres",-0.3182,"negative"
"schmerzlicheren",-0.0516,"negative"
"schmerzlichstem",-0.0516,"negative"
"schmerzlichem",-0.0516,"negative"
"schmerzlichen",-0.0516,"negative"
"schmerzlicherer",-0.0516,"negative"
"schmerzlicheres",-0.0516,"negative"
"schmerzlichsten",-0.0516,"negative"
"schmerzlicher",-0.0516,"negative"
"schmerzliches",-0.0516,"negative"
"schmerzlichstes",-0.0516,"negative"
"schmerzlichster",-0.0516,"negative"
"schmerzlichste",-0.0516,"negative"
"schmerzliche",-0.0516,"negative"
"schmerzlicherem",-0.0516,"negative"
"schmerzlichere",-0.0516,"negative"
"schmerzvolle",-0.0428,"negative"
"schmerzvollstem",-0.0428,"negative"
"schmerzvollsten",-0.0428,"negative"
"schmerzvollste",-0.0428,"negative"
"schmerzvollster",-0.0428,"negative"
"schmerzvollerem",-0.0428,"negative"
"schmerzvolleren",-0.0428,"negative"
"schmerzvollstes",-0.0428,"negative"
"schmerzvolleres",-0.0428,"negative"
"schmerzvoller",-0.0428,"negative"
"schmerzvolles",-0.0428,"negative"
"schmerzvollem",-0.0428,"negative"
"schmerzvollen",-0.0428,"negative"
"schmerzvollere",-0.0428,"negative"
"schmerzvollerer",-0.0428,"negative"
"schmuggeltest",-0.0048,"negative"
"schmuggelte",-0.0048,"negative"
"schmuggle",-0.0048,"negative"
"schmuggelst",-0.0048,"negative"
"schmuggeltet",-0.0048,"negative"
"schmuggelen",-0.0048,"negative"
"schmuggel",-0.0048,"negative"
"schmuggelt",-0.0048,"negative"
"schmuggelten",-0.0048,"negative"
"schmuggele",-0.0048,"negative"
"geschmuggelt",-0.0048,"negative"
"schmutzigeren",-0.2984,"negative"
"schmutzigstes",-0.2984,"negative"
"schmutzigster",-0.2984,"negative"
"schmutzigerem",-0.2984,"negative"
"schmutzigerer",-0.2984,"negative"
"schmutzigeres",-0.2984,"negative"
"schmutzigen",-0.2984,"negative"
"schmutzigem",-0.2984,"negative"
"schmutziges",-0.2984,"negative"
"schmutzige",-0.2984,"negative"
"schmutzigste",-0.2984,"negative"
"schmutziger",-0.2984,"negative"
"schmutzigstem",-0.2984,"negative"
"schmutzigsten",-0.2984,"negative"
"schmutzigere",-0.2984,"negative"
"schockest",-0.0396,"negative"
"schockst",-0.0396,"negative"
"schockte",-0.0396,"negative"
"schocket",-0.0396,"negative"
"schocktet",-0.0396,"negative"
"schocktest",-0.0396,"negative"
"schockten",-0.0396,"negative"
"schocke",-0.0396,"negative"
"schockt",-0.0396,"negative"
"geschockt",-0.0396,"negative"
"schockierende",-0.1933,"negative"
"schockierendem",-0.1933,"negative"
"schockierenden",-0.1933,"negative"
"schockierender",-0.1933,"negative"
"schockierendes",-0.1933,"negative"
"schockierendere",-0.1933,"negative"
"schockierenderem",-0.1933,"negative"
"schockierenderen",-0.1933,"negative"
"schockierenderer",-0.1933,"negative"
"schockierenderes",-0.1933,"negative"
"schockierendste",-0.1933,"negative"
"schockierendstem",-0.1933,"negative"
"schockierendsten",-0.1933,"negative"
"schockierendster",-0.1933,"negative"
"schockierendstes",-0.1933,"negative"
"schonungsloseste",-0.461,"negative"
"schonungslosere",-0.461,"negative"
"schonungsloser",-0.461,"negative"
"schonungsloserem",-0.461,"negative"
"schonungsloseren",-0.461,"negative"
"schonungslosestem",-0.461,"negative"
"schonungslosesten",-0.461,"negative"
